com.samsung.shealth.exercise,6307003,17
live_data_internal,mission_value,race_target,subset_data,start_longitude,routine_datauuid,total_calorie,completion_status,pace_info_id,activity_type,pace_live_data,sensing_status,source_type,mission_type,ftp,tracking_status,program_id,title,reward_status,heart_rate_sample_count,start_latitude,mission_extra_value,program_schedule_id,heart_rate_deviceuuid,location_data_internal,custom_id,additional_internal,com.samsung.health.exercise.duration,com.samsung.health.exercise.additional,com.samsung.health.exercise.create_sh_ver,com.samsung.health.exercise.mean_caloricburn_rate,com.samsung.health.exercise.location_data,com.samsung.health.exercise.start_time,com.samsung.health.exercise.exercise_type,com.samsung.health.exercise.custom,com.samsung.health.exercise.max_altitude,com.samsung.health.exercise.incline_distance,com.samsung.health.exercise.mean_heart_rate,com.samsung.health.exercise.count_type,com.samsung.health.exercise.mean_rpm,com.samsung.health.exercise.min_altitude,com.samsung.health.exercise.modify_sh_ver,com.samsung.health.exercise.max_heart_rate,com.samsung.health.exercise.update_time,com.samsung.health.exercise.create_time,com.samsung.health.exercise.client_data_id,com.samsung.health.exercise.max_power,com.samsung.health.exercise.max_speed,com.samsung.health.exercise.mean_cadence,com.samsung.health.exercise.min_heart_rate,com.samsung.health.exercise.client_data_ver,com.samsung.health.exercise.count,com.samsung.health.exercise.distance,com.samsung.health.exercise.max_caloricburn_rate,com.samsung.health.exercise.calorie,com.samsung.health.exercise.max_cadence,com.samsung.health.exercise.decline_distance,com.samsung.health.exercise.vo2_max,com.samsung.health.exercise.time_offset,com.samsung.health.exercise.deviceuuid,com.samsung.health.exercise.max_rpm,com.samsung.health.exercise.comment,com.samsung.health.exercise.live_data,com.samsung.health.exercise.mean_power,com.samsung.health.exercise.mean_speed,com.samsung.health.exercise.pkg_name,com.samsung.health.exercise.altitude_gain,com.samsung.health.exercise.altitude_loss,com.samsung.health.exercise.exercise_custom_type,com.samsung.health.exercise.auxiliary_devices,com.samsung.health.exercise.end_time,com.samsung.health.exercise.datauuid,com.samsung.health.exercise.sweat_loss
814bbff0-9ca1-409c-803f-ae0d943fec4f.live_data_internal.json,,,,,,80.0,,,,,814bbff0-9ca1-409c-803f-ae0d943fec4f.sensing_status.json,4,,,,,,,523,,,,,,,,701563,,,,,2023-07-12 15:41:32.907,1001,,,,115.0,30001,,,,122.0,2023-07-12 15:54:50.614,2023-07-12 15:54:50.614,,,4.0277777,64.82668,107.0,,758,579.78,,80.0,101.0,,,UTC+0530,bYyax5oN7W,,,814bbff0-9ca1-409c-803f-ae0d943fec4f.com.samsung.health.exercise.live_data.json,,0.82641196,com.sec.android.app.shealth,,,,,2023-07-12 15:53:14.470,814bbff0-9ca1-409c-803f-ae0d943fec4f,,
4e38b09c-9d73-4a07-b35e-0465d6200111.live_data_internal.json,,,,,,75.33,,,,,4e38b09c-9d73-4a07-b35e-0465d6200111.sensing_status.json,4,,,,,,,211,,,,,,,,837877,,,,,2023-07-12 15:48:53.997,0,,,,117.0,,,,,144.0,2023-07-12 16:02:57.291,2023-07-12 16:02:57.291,,,,,86.0,,,,,75.33,,,,UTC+0530,bYyax5oN7W,,,4e38b09c-9d73-4a07-b35e-0465d6200111.com.samsung.health.exercise.live_data.json,,,com.sec.android.app.shealth,,,,,2023-07-12 16:02:51.644,4e38b09c-9d73-4a07-b35e-0465d6200111,,
90c4086c-dc44-4341-af16-ea94dc3af4e7.live_data_internal.json,,,,,,97.0,,,,,90c4086c-dc44-4341-af16-ea94dc3af4e7.sensing_status.json,4,,,,,,,742,,,,,,,,910597,,,,,2023-08-25 17:02:18.995,1001,,,,110.0,30001,,,,133.0,2023-08-25 17:19:05.505,2023-08-25 17:19:05.505,,,1.4166666,66.81331,88.0,,1014,746.86,,97.0,96.0,,,UTC+0530,bYyax5oN7W,,,90c4086c-dc44-4341-af16-ea94dc3af4e7.com.samsung.health.exercise.live_data.json,,0.8201872,com.sec.android.app.shealth,,,,,2023-08-25 17:17:29.592,90c4086c-dc44-4341-af16-ea94dc3af4e7,,
bc8fd810-2353-44b1-bd48-210bac5a16c5.live_data_internal.json,,,,,,66.0,,,,,bc8fd810-2353-44b1-bd48-210bac5a16c5.sensing_status.json,4,,,,,,,448,,,,,,,,624074,,,,,2023-08-27 13:43:59.911,1001,,,,113.0,30001,,,,131.0,2023-08-27 13:55:59.786,2023-08-27 13:55:59.786,,,1.3611112,82.009514,87.0,,853,633.92,,66.0,101.0,,,UTC+0530,bYyax5oN7W,,,bc8fd810-2353-44b1-bd48-210bac5a16c5.com.samsung.health.exercise.live_data.json,,1.015777,com.sec.android.app.shealth,,,,,2023-08-27 13:54:23.985,bc8fd810-2353-44b1-bd48-210bac5a16c5,,
15b90ef8-89ca-4b5a-884b-50df0379da5a.live_data_internal.json,,,,,,107.99219,,,,,15b90ef8-89ca-4b5a-884b-50df0379da5a.sensing_status.json,4,,,,,,,,,,,,,,,919751,,,,,2023-09-30 10:17:29.289,1001,,,,120.0,30001,,,,136.0,2023-09-30 10:36:21.617,2023-09-30 10:36:21.617,,,1.7222222,66.27881,107.0,,1016,854.16,,105.0,97.0,,,UTC+0530,bYyax5oN7W,,,15b90ef8-89ca-4b5a-884b-50df0379da5a.com.samsung.health.exercise.live_data.json,,0.92868614,com.sec.android.app.shealth,,,,,2023-09-30 10:35:00.188,15b90ef8-89ca-4b5a-884b-50df0379da5a,,
7a97ef15-7db9-4997-96a4-59f647d8bdff.live_data_internal.json,,,,,,118.0,,,,,7a97ef15-7db9-4997-96a4-59f647d8bdff.sensing_status.json,4,,,,,,,,,,,,,,,1175824,,,,,2023-09-30 10:45:23.905,1001,,,,115.0,30001,,,,136.0,2023-09-30 11:06:20.885,2023-09-30 11:06:20.885,,,1.3723135,85.216835,97.0,,1670,1226.33,,118.0,99.0,,,UTC+0530,bYyax5oN7W,,,7a97ef15-7db9-4997-96a4-59f647d8bdff.com.samsung.health.exercise.live_data.json,,1.0429537,com.sec.android.app.shealth,,,,,2023-09-30 11:04:59.729,7a97ef15-7db9-4997-96a4-59f647d8bdff,,
aaa6d6d3-114b-4fbe-a2ce-11b89ebeb79b.live_data_internal.json,,,,,,73.0,,,,,aaa6d6d3-114b-4fbe-a2ce-11b89ebeb79b.sensing_status.json,4,,,,,,,,,,,,,,,702489,,,,,2023-10-08 05:49:24.026,1001,,,,99.0,30001,,,,109.0,2023-10-08 06:02:27.268,2023-10-08 06:02:27.268,,,1.2630001,85.92306,89.0,,1006,732.63,,73.0,101.0,,,UTC+0530,bYyax5oN7W,,,aaa6d6d3-114b-4fbe-a2ce-11b89ebeb79b.com.samsung.health.exercise.live_data.json,,1.042906,com.sec.android.app.shealth,,,,,2023-10-08 06:01:06.515,aaa6d6d3-114b-4fbe-a2ce-11b89ebeb79b,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,159000,,,,,2023-10-05 05:17:00.000,0,,,,,,,,,,2023-10-30 10:53:50.068,2023-10-30 10:53:50.068,,,,,,,,,,0.0,,,,UTC+0530,lq8Y9XUFc5,,,,,,com.oculus.twilight,,,,,2023-10-05 05:19:39.000,e6653d0d-58fe-48e4-b7e3-eab70cded460,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,3065000,,,,,2023-09-27 01:56:00.000,0,,,,,,,,,,2023-10-30 10:53:50.865,2023-10-30 10:53:50.865,,,,,,,,,,0.0,,,,UTC+0530,lq8Y9XUFc5,,,5cbb81eb-fc01-4c6d-a350-35ebd96d4d6b.com.samsung.health.exercise.live_data.json,,,com.oculus.twilight,,,,,2023-09-27 02:47:05.000,5cbb81eb-fc01-4c6d-a350-35ebd96d4d6b,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,3467000,,,,,2023-10-05 04:18:00.000,0,,,,,,,,,,2023-10-30 10:53:56.414,2023-10-30 10:53:56.414,,,,,,,,,,0.0,,,,UTC+0530,lq8Y9XUFc5,,,,,,com.oculus.twilight,,,,,2023-10-05 05:15:47.000,a44220b1-849a-421c-b6ff-520a4b02decb,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,99000,,,,,2023-09-27 02:53:00.000,0,,,,,,,,,,2023-10-30 10:53:57.088,2023-10-30 10:53:57.088,,,,,,,,,,0.0,,,,UTC+0530,lq8Y9XUFc5,,,,,,com.oculus.twilight,,,,,2023-09-27 02:54:39.000,ea586ddc-30bd-4182-96aa-f9436302e62e,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,123000,,,,,2023-10-05 05:15:00.000,0,,,,,,,,,,2023-10-30 10:53:57.736,2023-10-30 10:53:57.736,,,,,,,,,,0.0,,,,UTC+0530,lq8Y9XUFc5,,,,,,com.oculus.twilight,,,,,2023-10-05 05:17:03.000,45228f0e-cb60-4bbf-9ee4-e56ef1d23708,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,79000,,,,,2023-09-24 05:03:00.000,0,,,,,,,,,,2023-10-30 10:53:58.408,2023-10-30 10:53:58.408,,,,,,,,,,0.0,,,,UTC+0530,lq8Y9XUFc5,,,,,,com.oculus.twilight,,,,,2023-09-24 05:04:19.000,bde9fe19-db03-470d-8495-c77046ff4ca9,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,453000,,,,,2023-09-27 01:49:00.000,0,,,,,,,,,,2023-10-30 10:53:59.038,2023-10-30 10:53:59.038,,,,,,,,,,0.0,,,,UTC+0530,lq8Y9XUFc5,,,,,,com.oculus.twilight,,,,,2023-09-27 01:56:33.000,9b864047-e66f-4ae7-bff9-d564ad87f7bd,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,38000,,,,,2023-09-27 02:47:00.000,0,,,,,,,,,,2023-10-30 10:53:59.677,2023-10-30 10:53:59.677,,,,,,,,,,0.0,,,,UTC+0530,lq8Y9XUFc5,,,,,,com.oculus.twilight,,,,,2023-09-27 02:47:38.000,74963596-2cb0-47a3-b28d-c5ac1b75976e,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,64000,,,,,2023-09-27 02:59:00.000,0,,,,,,,,,,2023-10-30 10:54:00.386,2023-10-30 10:54:00.386,,,,,,,,,,0.0,,,,UTC+0530,lq8Y9XUFc5,,,,,,com.oculus.twilight,,,,,2023-09-27 03:00:04.000,f8e10f68-f78a-4a5f-8d41-1b4bf52a6359,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,268000,,,,,2023-09-27 02:55:00.000,0,,,,,,,,,,2023-10-30 10:54:01.022,2023-10-30 10:54:01.022,,,,,,,,,,0.0,,,,UTC+0530,lq8Y9XUFc5,,,,,,com.oculus.twilight,,,,,2023-09-27 02:59:28.000,7252ee04-c8fc-4981-90e2-902fc0a58b56,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,6000,,,,,2023-10-05 05:17:00.000,0,,,,,,,,,,2023-10-30 10:54:01.668,2023-10-30 10:54:01.668,,,,,,,,,,0.0,,,,UTC+0530,lq8Y9XUFc5,,,,,,com.oculus.twilight,,,,,2023-10-05 05:17:06.000,71fa8957-bc02-4abf-a00f-a53cefee3583,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,46000,,,,,2023-09-27 02:59:00.000,0,,,,,,,,,,2023-10-30 10:54:02.288,2023-10-30 10:54:02.288,,,,,,,,,,0.0,,,,UTC+0530,lq8Y9XUFc5,,,,,,com.oculus.twilight,,,,,2023-09-27 02:59:46.000,a75f1190-2ab5-48aa-a73d-7f2cb659e92f,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,52000,,,,,2023-09-24 05:03:00.000,0,,,,,,,,,,2023-10-30 10:54:02.950,2023-10-30 10:54:02.950,,,,,,,,,,0.0,,,,UTC+0530,lq8Y9XUFc5,,,,,,com.oculus.twilight,,,,,2023-09-24 05:03:52.000,0e84e201-5eda-4967-97f8-79ac617bd535,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,294000,,,,,2023-09-27 02:47:00.000,0,,,,,,,,,,2023-10-30 10:54:03.581,2023-10-30 10:54:03.581,,,,,,,,,,0.0,,,,UTC+0530,lq8Y9XUFc5,,,,,,com.oculus.twilight,,,,,2023-09-27 02:51:54.000,2fe0edb8-0d20-4ac2-9384-ff5711f351cf,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,65000,,,,,2023-10-05 09:14:00.000,0,,,,,,,,,,2023-10-30 10:54:04.254,2023-10-30 10:54:04.254,,,,,,,,,,0.0,,,,UTC+0530,lq8Y9XUFc5,,,,,,com.oculus.twilight,,,,,2023-10-05 09:15:05.000,6f2d72ec-ebdc-483f-9e6f-c5944f7575b3,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,1803000,,,,,2023-10-05 09:15:00.000,0,,,,,,,,,,2023-10-30 10:54:04.892,2023-10-30 10:54:04.892,,,,,,,,,,0.0,,,,UTC+0530,lq8Y9XUFc5,,,9bb21c09-23e2-4e87-bbaf-70eaf57bdb5d.com.samsung.health.exercise.live_data.json,,,com.oculus.twilight,,,,,2023-10-05 09:45:03.000,9bb21c09-23e2-4e87-bbaf-70eaf57bdb5d,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,90000,,,,,2023-09-27 02:52:00.000,0,,,,,,,,,,2023-10-30 10:54:05.526,2023-10-30 10:54:05.526,,,,,,,,,,0.0,,,,UTC+0530,lq8Y9XUFc5,,,,,,com.oculus.twilight,,,,,2023-09-27 02:53:30.000,02a6f53a-6714-4fce-9b5f-9d4d19644322,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,102000,,,,,2023-09-27 02:51:00.000,0,,,,,,,,,,2023-10-30 10:54:06.169,2023-10-30 10:54:06.169,,,,,,,,,,0.0,,,,UTC+0530,lq8Y9XUFc5,,,,,,com.oculus.twilight,,,,,2023-09-27 02:52:42.000,654f5123-d762-47c8-a970-6bf7a0dc4952,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,93000,,,,,2023-09-27 02:54:00.000,0,,,,,,,,,,2023-10-30 10:54:11.799,2023-10-30 10:54:11.799,,,,,,,,,,0.0,,,,UTC+0530,lq8Y9XUFc5,,,,,,com.oculus.twilight,,,,,2023-09-27 02:55:33.000,2a7ff78d-ebef-4d6e-b69e-99fa132c72f6,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,2287000,,,,,2023-10-31 11:05:00.000,0,,,,,,,,,,2023-11-02 10:41:32.308,2023-11-02 10:41:32.308,,,,,,,,,,0.0,,,,UTC+0530,lq8Y9XUFc5,,,3a88b917-3c47-4fff-8ed7-9f5cfc14b76d.com.samsung.health.exercise.live_data.json,,,com.oculus.twilight,,,,,2023-10-31 11:43:07.000,3a88b917-3c47-4fff-8ed7-9f5cfc14b76d,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,2378000,,,,,2023-10-30 09:41:00.000,0,,,,,,,,,,2023-11-02 10:41:32.738,2023-11-02 10:41:32.738,,,,,,,,,,0.0,,,,UTC+0530,lq8Y9XUFc5,,,,,,com.oculus.twilight,,,,,2023-10-30 10:20:38.000,89ff7e0a-9443-49c7-96e5-8ca79bb457ac,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,81000,,,,,2023-11-01 14:21:00.000,0,,,,,,,,,,2023-11-02 10:41:33.059,2023-11-02 10:41:33.059,,,,,,,,,,0.0,,,,UTC+0530,lq8Y9XUFc5,,,,,,com.oculus.twilight,,,,,2023-11-01 14:22:21.000,ab326dc3-a09f-4a47-bb68-231cb12fbfd3,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,4319000,,,,,2023-10-30 19:54:00.000,0,,,,,,,,,,2023-11-02 10:41:33.715,2023-11-02 10:41:33.715,,,,,,,,,,0.0,,,,UTC+0530,lq8Y9XUFc5,,,1acd9da6-c79c-4bca-ba8c-5611c3e3ab70.com.samsung.health.exercise.live_data.json,,,com.oculus.twilight,,,,,2023-10-30 21:05:59.000,1acd9da6-c79c-4bca-ba8c-5611c3e3ab70,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,78000,,,,,2023-11-01 15:48:00.000,0,,,,,,,,,,2023-11-02 10:41:34.118,2023-11-02 10:41:34.118,,,,,,,,,,0.0,,,,UTC+0530,lq8Y9XUFc5,,,,,,com.oculus.twilight,,,,,2023-11-01 15:49:18.000,fa19d30f-ef8f-4817-ac71-cc679d4b681f,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,1339000,,,,,2023-11-01 14:22:00.000,0,,,,,,,,,,2023-11-02 10:41:34.513,2023-11-02 10:41:34.513,,,,,,,,,,0.0,,,,UTC+0530,lq8Y9XUFc5,,,3e2867d7-2433-48b2-aa1a-27d8cf5cfad9.com.samsung.health.exercise.live_data.json,,,com.oculus.twilight,,,,,2023-11-01 14:44:19.000,3e2867d7-2433-48b2-aa1a-27d8cf5cfad9,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,138000,,,,,2023-10-31 18:44:00.000,0,,,,,,,,,,2023-11-02 10:41:34.848,2023-11-02 10:41:34.848,,,,,,,,,,0.0,,,,UTC+0530,lq8Y9XUFc5,,,,,,com.oculus.twilight,,,,,2023-10-31 18:46:18.000,5e411aa6-667e-4629-a6a6-69c2d8a90eff,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,64000,,,,,2023-10-30 12:15:00.000,0,,,,,,,,,,2023-11-02 10:41:35.309,2023-11-02 10:41:35.309,,,,,,,,,,0.0,,,,UTC+0530,lq8Y9XUFc5,,,,,,com.oculus.twilight,,,,,2023-10-30 12:16:04.000,d047ef59-5471-4faf-8ed9-cff2c6e31828,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,73000,,,,,2023-10-30 12:13:00.000,0,,,,,,,,,,2023-11-02 10:41:35.801,2023-11-02 10:41:35.801,,,,,,,,,,0.0,,,,UTC+0530,lq8Y9XUFc5,,,,,,com.oculus.twilight,,,,,2023-10-30 12:14:13.000,86ed8799-a8ab-4662-83b3-cf9cf77bdf1f,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,74000,,,,,2023-11-01 21:03:00.000,0,,,,,,,,,,2023-11-02 10:41:36.365,2023-11-02 10:41:36.365,,,,,,,,,,0.0,,,,UTC+0530,lq8Y9XUFc5,,,,,,com.oculus.twilight,,,,,2023-11-01 21:04:14.000,969814b1-386f-4f13-8d09-ffb259c09b42,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,65000,,,,,2023-11-01 17:46:00.000,0,,,,,,,,,,2023-11-02 10:41:36.861,2023-11-02 10:41:36.861,,,,,,,,,,0.0,,,,UTC+0530,lq8Y9XUFc5,,,,,,com.oculus.twilight,,,,,2023-11-01 17:47:05.000,221778d6-4a88-45ec-ac78-e3fb845f61c6,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,116000,,,,,2023-10-30 19:53:00.000,0,,,,,,,,,,2023-11-02 10:41:37.313,2023-11-02 10:41:37.313,,,,,,,,,,0.0,,,,UTC+0530,lq8Y9XUFc5,,,,,,com.oculus.twilight,,,,,2023-10-30 19:54:56.000,e4f6e7d6-4650-40c3-a43c-88bc0e812e6c,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,3044000,,,,,2023-10-31 18:46:00.000,0,,,,,,,,,,2023-11-02 10:41:37.731,2023-11-02 10:41:37.731,,,,,,,,,,0.0,,,,UTC+0530,lq8Y9XUFc5,,,4df17be6-4f20-4c21-bf24-5e1e8dabae3e.com.samsung.health.exercise.live_data.json,,,com.oculus.twilight,,,,,2023-10-31 19:36:44.000,4df17be6-4f20-4c21-bf24-5e1e8dabae3e,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,58000,,,,,2023-10-31 11:05:00.000,0,,,,,,,,,,2023-11-02 10:41:38.136,2023-11-02 10:41:38.136,,,,,,,,,,0.0,,,,UTC+0530,lq8Y9XUFc5,,,,,,com.oculus.twilight,,,,,2023-10-31 11:05:58.000,a04ca7b7-c076-42f9-aa22-f5e16b5e8987,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,985000,,,,,2023-11-01 14:44:00.000,0,,,,,,,,,,2023-11-02 10:41:38.663,2023-11-02 10:41:38.663,,,,,,,,,,0.0,,,,UTC+0530,lq8Y9XUFc5,,,,,,com.oculus.twilight,,,,,2023-11-01 15:00:25.000,e348a598-7f3a-4e1f-ba36-384d1ea1a3b5,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,107000,,,,,2023-10-31 19:36:00.000,0,,,,,,,,,,2023-11-02 10:41:39.166,2023-11-02 10:41:39.166,,,,,,,,,,0.0,,,,UTC+0530,lq8Y9XUFc5,,,,,,com.oculus.twilight,,,,,2023-10-31 19:37:47.000,4469bee7-6d2d-4241-a824-e1f7bf3d9f59,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,102000,,,,,2023-10-30 21:06:00.000,0,,,,,,,,,,2023-11-02 10:41:39.533,2023-11-02 10:41:39.533,,,,,,,,,,0.0,,,,UTC+0530,lq8Y9XUFc5,,,,,,com.oculus.twilight,,,,,2023-10-30 21:07:42.000,50213237-a502-4d15-89f3-ee11239ad937,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,140000,,,,,2023-10-31 11:43:00.000,0,,,,,,,,,,2023-11-02 10:41:39.887,2023-11-02 10:41:39.887,,,,,,,,,,0.0,,,,UTC+0530,lq8Y9XUFc5,,,,,,com.oculus.twilight,,,,,2023-10-31 11:45:20.000,63d1e13f-8645-42a9-9b20-de8c59e96b66,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,81000,,,,,2023-11-01 18:51:00.000,0,,,,,,,,,,2023-11-02 10:41:40.279,2023-11-02 10:41:40.279,,,,,,,,,,0.0,,,,UTC+0530,lq8Y9XUFc5,,,,,,com.oculus.twilight,,,,,2023-11-01 18:52:21.000,a80634d4-75ac-4620-bed5-635bb2af6e8d,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,67000,,,,,2023-11-01 22:21:00.000,0,,,,,,,,,,2023-11-02 10:41:40.741,2023-11-02 10:41:40.741,,,,,,,,,,0.0,,,,UTC+0530,lq8Y9XUFc5,,,,,,com.oculus.twilight,,,,,2023-11-01 22:22:07.000,dba07d57-c4d3-4b8e-9c75-5bd92c81eb6a,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,4656000,,,,,2023-11-01 21:04:00.000,0,,,,,,,,,,2023-11-02 10:41:41.305,2023-11-02 10:41:41.305,,,,,,,,,,0.0,,,,UTC+0530,lq8Y9XUFc5,,,aa2093d9-3251-46e1-a347-d44d8f50d96f.com.samsung.health.exercise.live_data.json,,,com.oculus.twilight,,,,,2023-11-01 22:21:36.000,aa2093d9-3251-46e1-a347-d44d8f50d96f,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,100000,,,,,2023-10-30 12:14:00.000,0,,,,,,,,,,2023-11-02 10:41:41.772,2023-11-02 10:41:41.772,,,,,,,,,,0.0,,,,UTC+0530,lq8Y9XUFc5,,,,,,com.oculus.twilight,,,,,2023-10-30 12:15:40.000,00828bd8-d0c1-43a0-84ed-7da1b3ece99f,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,81000,,,,,2023-10-30 10:20:00.000,0,,,,,,,,,,2023-11-02 10:41:42.187,2023-11-02 10:41:42.187,,,,,,,,,,0.0,,,,UTC+0530,lq8Y9XUFc5,,,,,,com.oculus.twilight,,,,,2023-10-30 10:21:21.000,3cc5b477-ddef-48b3-a24a-d28b58f599ad,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,2925000,,,,,2023-11-01 15:00:00.000,0,,,,,,,,,,2023-11-02 10:41:42.475,2023-11-02 10:41:42.475,,,,,,,,,,0.0,,,,UTC+0530,lq8Y9XUFc5,,,6db34103-bd72-4ab2-8ff6-ea1671f585d2.com.samsung.health.exercise.live_data.json,,,com.oculus.twilight,,,,,2023-11-01 15:48:45.000,6db34103-bd72-4ab2-8ff6-ea1671f585d2,,
44eae3c7-2321-47f0-9295-43de515ef5ec.live_data_internal.json,,,,,,214.26244,,,,,44eae3c7-2321-47f0-9295-43de515ef5ec.sensing_status.json,4,,,,,,,,,,,,,,,1949870,,,,,2023-11-05 18:23:43.294,1001,,,,116.0,30001,,,,130.0,2023-11-05 19:01:19.683,2023-11-05 19:01:19.683,,,1.5,74.15879,102.0,,2410,1919.41,,209.0,97.0,,,UTC+0530,bYyax5oN7W,,,44eae3c7-2321-47f0-9295-43de515ef5ec.com.samsung.health.exercise.live_data.json,,0.98437846,com.sec.android.app.shealth,,,,,2023-11-05 19:00:03.817,44eae3c7-2321-47f0-9295-43de515ef5ec,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,118000,,,,,2023-11-28 08:35:00.000,0,,,,,,,,,,2023-11-28 17:41:53.721,2023-11-28 17:41:53.721,,,,,,,,,,0.0,,,,UTC+0530,lq8Y9XUFc5,,,,,,com.oculus.twilight,,,,,2023-11-28 08:36:58.000,7ca3b1ec-18a1-4b22-b59c-c961b059d57c,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,1132000,,,,,2023-11-28 06:30:00.000,0,,,,,,,,,,2023-11-28 17:41:54.199,2023-11-28 17:41:54.199,,,,,,,,,,0.0,,,,UTC+0530,lq8Y9XUFc5,,,f2b9680b-2fc7-4002-ab9b-0c85df50496e.com.samsung.health.exercise.live_data.json,,,com.oculus.twilight,,,,,2023-11-28 06:48:52.000,f2b9680b-2fc7-4002-ab9b-0c85df50496e,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,230000,,,,,2023-11-28 08:36:00.000,0,,,,,,,,,,2023-11-28 17:41:54.684,2023-11-28 17:41:54.684,,,,,,,,,,0.0,,,,UTC+0530,lq8Y9XUFc5,,,,,,com.oculus.twilight,,,,,2023-11-28 08:39:50.000,e1281c24-7d44-414d-8cf0-d5ad9892f7cd,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,97000,,,,,2023-11-28 08:41:00.000,0,,,,,,,,,,2023-11-28 17:41:55.195,2023-11-28 17:41:55.195,,,,,,,,,,0.0,,,,UTC+0530,lq8Y9XUFc5,,,,,,com.oculus.twilight,,,,,2023-11-28 08:42:37.000,ab91569f-78c6-4262-8249-23c8ee6bcf25,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,22000,,,,,2023-11-28 08:43:00.000,0,,,,,,,,,,2023-11-28 17:41:55.640,2023-11-28 17:41:55.640,,,,,,,,,,0.0,,,,UTC+0530,lq8Y9XUFc5,,,,,,com.oculus.twilight,,,,,2023-11-28 08:43:22.000,f7513f35-7380-4781-8457-4e35a0ed5842,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,69000,,,,,2023-11-28 08:40:00.000,0,,,,,,,,,,2023-11-28 17:41:56.082,2023-11-28 17:41:56.082,,,,,,,,,,0.0,,,,UTC+0530,lq8Y9XUFc5,,,,,,com.oculus.twilight,,,,,2023-11-28 08:41:09.000,03e85307-8712-465d-9185-bfa5fdbf249d,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,61000,,,,,2023-11-30 06:27:00.000,0,,,,,,,,,,2023-11-30 21:31:03.071,2023-11-30 21:31:03.071,,,,,,,,,,0.0,,,,UTC+0530,lq8Y9XUFc5,,,,,,com.oculus.twilight,,,,,2023-11-30 06:28:01.000,b4e93f0f-494b-4e2b-ae77-5f7ecddcaf99,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,33000,,,,,2023-11-29 15:17:00.000,0,,,,,,,,,,2023-11-30 21:31:03.269,2023-11-30 21:31:03.269,,,,,,,,,,0.0,,,,UTC+0530,lq8Y9XUFc5,,,,,,com.oculus.twilight,,,,,2023-11-29 15:17:33.000,806d4b26-6bab-41b4-b0b2-8177afadba0e,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,2343000,,,,,2023-11-29 14:38:00.000,0,,,,,,,,,,2023-11-30 21:31:03.489,2023-11-30 21:31:03.489,,,,,,,,,,0.0,,,,UTC+0530,lq8Y9XUFc5,,,,,,com.oculus.twilight,,,,,2023-11-29 15:17:03.000,449ebcdc-6497-4fac-bc7d-c221c01bdb9a,,
